date,book,ticker,qty
2023-09-12,MACRO,SAP.DE,11200
2023-09-12,MACRO,XOM,5500
2023-09-13,ALPHA,AAPL,-8400
2023-09-13,ALPHA,KO,-200
2023-09-13,ALPHA,MSFT,-1500
2023-09-13,ALPHA,NVDA,5800
2023-09-13,ALPHA,SAP.DE,7000
2023-09-13,DELTA,AAPL,-8200
2023-09-13,DELTA,GS,-1600
2023-09-13,DELTA,JPM,3100
2023-09-13,DELTA,SHEL.L,7000
2023-09-13,DELTA,XOM,-2700
2023-09-13,MACRO,NVDA,-3300
2023-09-13,MACRO,PG,-200
2023-09-13,MACRO,SAP.DE,11200
2023-09-13,MACRO,XOM,5500
2023-09-14,ALPHA,AAPL,-8400
2023-09-14,ALPHA,KO,-200
2023-09-14,ALPHA,MSFT,-1500
2023-09-14,ALPHA,NVDA,5800
2023-09-14,ALPHA,SAP.DE,7000
2023-09-14,DELTA,AAPL,-8200
2023-09-14,DELTA,GS,-1600
2023-09-14,DELTA,JPM,3100
2023-09-14,DELTA,SHEL.L,7000
2023-09-14,DELTA,XOM,-2700
2023-09-14,MACRO,NVDA,-3300
2023-09-14,MACRO,PG,-200
2023-09-14,MACRO,SAP.DE,11200
2023-09-14,MACRO,XOM,5500
2023-09-15,ALPHA,AAPL,-8400
2023-09-15,ALPHA,KO,-200
2023-09-15,ALPHA,MSFT,-1500
2023-09-15,ALPHA,NVDA,5800
2023-09-15,ALPHA,SAP.DE,7000
2023-09-15,DELTA,AAPL,-8200
2023-09-15,DELTA,GS,-1600
2023-09-15,DELTA,JPM,3100
2023-09-15,DELTA,SHEL.L,7000
2023-09-15,DELTA,XOM,-2700
2023-09-15,MACRO,NVDA,-3300
2023-09-15,MACRO,PG,-200
2023-09-15,MACRO,SAP.DE,11200
2023-09-15,MACRO,XOM,5500
2023-09-18,ALPHA,AAPL,-8400
2023-09-18,ALPHA,KO,-200
2023-09-18,ALPHA,MSFT,-1500
2023-09-18,ALPHA,NVDA,5800
2023-09-18,ALPHA,SAP.DE,7000
2023-09-18,DELTA,AAPL,-8200
2023-09-18,DELTA,GS,-1600
2023-09-18,DELTA,JPM,3100
2023-09-18,DELTA,SHEL.L,7000
2023-09-18,DELTA,XOM,-2700
2023-09-18,MACRO,NVDA,-3300
2023-09-18,MACRO,PG,-200
2023-09-18,MACRO,SAP.DE,11200
2023-09-18,MACRO,XOM,5500
2023-09-19,ALPHA,AAPL,-8400
2023-09-19,ALPHA,KO,-200
2023-09-19,ALPHA,MSFT,-1500
2023-09-19,ALPHA,NVDA,5800
2023-09-19,ALPHA,SAP.DE,7000
2023-09-19,DELTA,AAPL,-8200
2023-09-19,DELTA,GS,-1600
2023-09-19,DELTA,JPM,3100
2023-09-19,DELTA,SHEL.L,7000
2023-09-19,DELTA,XOM,-2700
2023-09-19,MACRO,NVDA,-3300
2023-09-19,MACRO,PG,-200
2023-09-19,MACRO,SAP.DE,11200
2023-09-19,MACRO,XOM,5500
2023-09-20,ALPHA,AAPL,-8400
2023-09-20,ALPHA,KO,-200
2023-09-20,ALPHA,MSFT,-1500
2023-09-20,ALPHA,NVDA,5800
2023-09-20,ALPHA,SAP.DE,7000
2023-09-20,DELTA,AAPL,-8200
2023-09-20,DELTA,GS,-1600
2023-09-20,DELTA,JPM,3100
2023-09-20,DELTA,SHEL.L,7000
2023-09-20,DELTA,XOM,-2700
2023-09-20,MACRO,NVDA,-3300
2023-09-20,MACRO,PG,-200
2023-09-20,MACRO,SAP.DE,11200
2023-09-20,MACRO,XOM,5500
2023-09-21,ALPHA,AAPL,-8400
2023-09-21,ALPHA,KO,-200
2023-09-21,ALPHA,MSFT,-1500
2023-09-21,ALPHA,NVDA,5800
2023-09-21,ALPHA,SAP.DE,7000
2023-09-21,DELTA,AAPL,-8200
2023-09-21,DELTA,GS,-1600
2023-09-21,DELTA,JPM,3100
2023-09-21,DELTA,SHEL.L,7000
2023-09-21,DELTA,XOM,-2700
2023-09-21,MACRO,NVDA,-3300
2023-09-21,MACRO,PG,-200
2023-09-21,MACRO,SAP.DE,11200
2023-09-21,MACRO,XOM,5500
2023-09-22,ALPHA,AAPL,-8400
2023-09-22,ALPHA,KO,-200
2023-09-22,ALPHA,MSFT,-1500
2023-09-22,ALPHA,NVDA,5800
2023-09-22,ALPHA,SAP.DE,7000
2023-09-22,DELTA,AAPL,-8200
2023-09-22,DELTA,GS,-1600
2023-09-22,DELTA,JPM,3100
2023-09-22,DELTA,SHEL.L,7000
2023-09-22,DELTA,XOM,-2700
2023-09-22,MACRO,NVDA,-3300
2023-09-22,MACRO,PG,-200
2023-09-22,MACRO,SAP.DE,11200
2023-09-22,MACRO,XOM,5500
2023-09-25,ALPHA,AAPL,-8400
2023-09-25,ALPHA,KO,-200
2023-09-25,ALPHA,MSFT,-1500
2023-09-25,ALPHA,NVDA,5800
2023-09-25,ALPHA,SAP.DE,7000
2023-09-25,DELTA,AAPL,-8200
2023-09-25,DELTA,GS,-1600
2023-09-25,DELTA,JPM,3100
2023-09-25,DELTA,SHEL.L,7000
2023-09-25,DELTA,XOM,-2700
2023-09-25,MACRO,NVDA,-3300
2023-09-25,MACRO,PG,-200
2023-09-25,MACRO,SAP.DE,11200
2023-09-25,MACRO,XOM,5500
2023-09-26,ALPHA,AAPL,-8400
2023-09-26,ALPHA,KO,-200
2023-09-26,ALPHA,MSFT,-1500
2023-09-26,ALPHA,NVDA,5800
2023-09-26,ALPHA,SAP.DE,7000
2023-09-26,DELTA,AAPL,-8200
2023-09-26,DELTA,GS,-1600
2023-09-26,DELTA,JPM,3100
2023-09-26,DELTA,SHEL.L,7000
2023-09-26,DELTA,XOM,-2700
2023-09-26,MACRO,NVDA,-3300
2023-09-26,MACRO,PG,-200
2023-09-26,MACRO,SAP.DE,11200
2023-09-26,MACRO,XOM,5500
2023-09-27,ALPHA,AAPL,-8400
2023-09-27,ALPHA,KO,-200
2023-09-27,ALPHA,MSFT,-1500
2023-09-27,ALPHA,NVDA,5800
2023-09-27,ALPHA,SAP.DE,7000
2023-09-27,DELTA,AAPL,-8200
2023-09-27,DELTA,GS,-1600
2023-09-27,DELTA,JPM,3100
2023-09-27,DELTA,SHEL.L,7000
2023-09-27,DELTA,XOM,-2700
2023-09-27,MACRO,NVDA,-3300
2023-09-27,MACRO,PG,-200
2023-09-27,MACRO,SAP.DE,11200
2023-09-27,MACRO,XOM,5500
2023-09-28,ALPHA,AAPL,-8400
2023-09-28,ALPHA,KO,-200
2023-09-28,ALPHA,MSFT,-1500
2023-09-28,ALPHA,NVDA,5800
2023-09-28,ALPHA,SAP.DE,7000
2023-09-28,DELTA,AAPL,-8200
2023-09-28,DELTA,GS,-1600
2023-09-28,DELTA,JPM,3100
2023-09-28,DELTA,SHEL.L,7000
2023-09-28,DELTA,XOM,-2700
2023-09-28,MACRO,NVDA,-3300
2023-09-28,MACRO,PG,-200
2023-09-28,MACRO,SAP.DE,11200
2023-09-28,MACRO,XOM,5500
2023-09-29,ALPHA,AAPL,-8400
2023-09-29,ALPHA,KO,-200
2023-09-29,ALPHA,MSFT,-1500
2023-09-29,ALPHA,NVDA,5800
2023-09-29,ALPHA,SAP.DE,7000
2023-09-29,DELTA,AAPL,-8200
2023-09-29,DELTA,GS,-1600
2023-09-29,DELTA,JPM,3100
2023-09-29,DELTA,SHEL.L,7000
2023-09-29,DELTA,XOM,-2700
2023-09-29,MACRO,NVDA,-3300
2023-09-29,MACRO,PG,-200
2023-09-29,MACRO,SAP.DE,11200
2023-09-29,MACRO,XOM,5500
2023-10-02,ALPHA,AAPL,-6800
2023-10-02,ALPHA,KO,900
2023-10-02,ALPHA,MSFT,-4500
2023-10-02,ALPHA,NVDA,1100
2023-10-02,ALPHA,SAP.DE,8400
2023-10-02,DELTA,AAPL,-11000
2023-10-02,DELTA,GS,-900
2023-10-02,DELTA,JPM,100
2023-10-02,DELTA,SHEL.L,8000
2023-10-02,DELTA,XOM,-3900
2023-10-02,MACRO,NVDA,-100
2023-10-02,MACRO,PG,3300
2023-10-02,MACRO,SAP.DE,17100
2023-10-02,MACRO,XOM,5900
2023-10-03,ALPHA,AAPL,-6800
2023-10-03,ALPHA,KO,900
2023-10-03,ALPHA,MSFT,-4500
2023-10-03,ALPHA,NVDA,1100
2023-10-03,ALPHA,SAP.DE,8400
2023-10-03,DELTA,AAPL,-11000
2023-10-03,DELTA,GS,-900
2023-10-03,DELTA,JPM,100
2023-10-03,DELTA,SHEL.L,8000
2023-10-03,DELTA,XOM,-3900
2023-10-03,MACRO,NVDA,-100
2023-10-03,MACRO,PG,3300
2023-10-03,MACRO,SAP.DE,17100
2023-10-03,MACRO,XOM,5900
2023-10-04,ALPHA,AAPL,-6800
2023-10-04,ALPHA,KO,900
2023-10-04,ALPHA,MSFT,-4500
2023-10-04,ALPHA,NVDA,1100
2023-10-04,ALPHA,SAP.DE,8400
2023-10-04,DELTA,AAPL,-11000
2023-10-04,DELTA,GS,-900
2023-10-04,DELTA,JPM,100
2023-10-04,DELTA,SHEL.L,8000
2023-10-04,DELTA,XOM,-3900
2023-10-04,MACRO,NVDA,-100
2023-10-04,MACRO,PG,3300
2023-10-04,MACRO,SAP.DE,17100
2023-10-04,MACRO,XOM,5900
2023-10-05,ALPHA,AAPL,-6800
2023-10-05,ALPHA,KO,900
2023-10-05,ALPHA,MSFT,-4500
2023-10-05,ALPHA,NVDA,1100
2023-10-05,ALPHA,SAP.DE,8400
2023-10-05,DELTA,AAPL,-11000
2023-10-05,DELTA,GS,-900
2023-10-05,DELTA,JPM,100
2023-10-05,DELTA,SHEL.L,8000
2023-10-05,DELTA,XOM,-3900
2023-10-05,MACRO,NVDA,-100
2023-10-05,MACRO,PG,3300
2023-10-05,MACRO,SAP.DE,17100
2023-10-05,MACRO,XOM,5900
2023-10-06,ALPHA,AAPL,-6800
2023-10-06,ALPHA,KO,900
2023-10-06,ALPHA,MSFT,-4500
2023-10-06,ALPHA,NVDA,1100
2023-10-06,ALPHA,SAP.DE,8400
2023-10-06,DELTA,AAPL,-11000
2023-10-06,DELTA,GS,-900
2023-10-06,DELTA,JPM,100
2023-10-06,DELTA,SHEL.L,8000
2023-10-06,DELTA,XOM,-3900
2023-10-06,MACRO,NVDA,-100
2023-10-06,MACRO,PG,3300
2023-10-06,MACRO,SAP.DE,17100
2023-10-06,MACRO,XOM,5900
2023-10-09,ALPHA,AAPL,-6800
2023-10-09,ALPHA,KO,900
2023-10-09,ALPHA,MSFT,-4500
2023-10-09,ALPHA,NVDA,1100
2023-10-09,ALPHA,SAP.DE,8400
2023-10-09,DELTA,AAPL,-11000
2023-10-09,DELTA,GS,-900
2023-10-09,DELTA,JPM,100
2023-10-09,DELTA,SHEL.L,8000
2023-10-09,DELTA,XOM,-3900
2023-10-09,MACRO,NVDA,-100
2023-10-09,MACRO,PG,3300
2023-10-09,MACRO,SAP.DE,17100
2023-10-09,MACRO,XOM,5900
2023-10-10,ALPHA,AAPL,-6800
2023-10-10,ALPHA,KO,900
2023-10-10,ALPHA,MSFT,-4500
2023-10-10,ALPHA,NVDA,1100
2023-10-10,ALPHA,SAP.DE,8400
2023-10-10,DELTA,AAPL,-11000
2023-10-10,DELTA,GS,-900
2023-10-10,DELTA,JPM,100
2023-10-10,DELTA,SHEL.L,8000
2023-10-10,DELTA,XOM,-3900
2023-10-10,MACRO,NVDA,-100
2023-10-10,MACRO,PG,3300
2023-10-10,MACRO,SAP.DE,17100
2023-10-10,MACRO,XOM,5900
2023-10-11,ALPHA,AAPL,-6800
2023-10-11,ALPHA,KO,900
2023-10-11,ALPHA,MSFT,-4500
2023-10-11,ALPHA,NVDA,1100
2023-10-11,ALPHA,SAP.DE,8400
2023-10-11,DELTA,AAPL,-11000
2023-10-11,DELTA,GS,-900
2023-10-11,DELTA,JPM,100
2023-10-11,DELTA,SHEL.L,8000
2023-10-11,DELTA,XOM,-3900
2023-10-11,MACRO,NVDA,-100
2023-10-11,MACRO,PG,3300
2023-10-11,MACRO,SAP.DE,17100
2023-10-11,MACRO,XOM,5900
2023-10-12,ALPHA,AAPL,-6800
2023-10-12,ALPHA,KO,900
2023-10-12,ALPHA,MSFT,-4500
2023-10-12,ALPHA,NVDA,1100
2023-10-12,ALPHA,SAP.DE,8400
2023-10-12,DELTA,AAPL,-11000
2023-10-12,DELTA,GS,-900
2023-10-12,DELTA,JPM,100
2023-10-12,DELTA,SHEL.L,8000
2023-10-12,DELTA,XOM,-3900
2023-10-12,MACRO,NVDA,-100
2023-10-12,MACRO,PG,3300
2023-10-12,MACRO,SAP.DE,17100
2023-10-12,MACRO,XOM,5900
2023-10-13,ALPHA,AAPL,-6800
2023-10-13,ALPHA,KO,900
2023-10-13,ALPHA,MSFT,-4500
2023-10-13,ALPHA,NVDA,1100
2023-10-13,ALPHA,SAP.DE,8400
2023-10-13,DELTA,AAPL,-11000
2023-10-13,DELTA,GS,-900
2023-10-13,DELTA,JPM,100
2023-10-13,DELTA,SHEL.L,8000
2023-10-13,DELTA,XOM,-3900
2023-10-13,MACRO,NVDA,-100
2023-10-13,MACRO,PG,3300
2023-10-13,MACRO,SAP.DE,17100
2023-10-13,MACRO,XOM,5900
2023-10-16,ALPHA,AAPL,-6800
2023-10-16,ALPHA,KO,900
2023-10-16,ALPHA,MSFT,-4500
2023-10-16,ALPHA,NVDA,1100
2023-10-16,ALPHA,SAP.DE,8400
2023-10-16,DELTA,AAPL,-11000
2023-10-16,DELTA,GS,-900
2023-10-16,DELTA,JPM,100
2023-10-16,DELTA,SHEL.L,8000
2023-10-16,DELTA,XOM,-3900
2023-10-16,MACRO,NVDA,-100
2023-10-16,MACRO,PG,3300
2023-10-16,MACRO,SAP.DE,17100
2023-10-16,MACRO,XOM,5900
2023-10-17,ALPHA,AAPL,-6800
2023-10-17,ALPHA,KO,900
2023-10-17,ALPHA,MSFT,-4500
2023-10-17,ALPHA,NVDA,1100
2023-10-17,ALPHA,SAP.DE,8400
2023-10-17,DELTA,AAPL,-11000
2023-10-17,DELTA,GS,-900
2023-10-17,DELTA,JPM,100
2023-10-17,DELTA,SHEL.L,8000
2023-10-17,DELTA,XOM,-3900
2023-10-17,MACRO,NVDA,-100
2023-10-17,MACRO,PG,3300
2023-10-17,MACRO,SAP.DE,17100
2023-10-17,MACRO,XOM,5900
2023-10-18,ALPHA,AAPL,-6800
2023-10-18,ALPHA,KO,900
2023-10-18,ALPHA,MSFT,-4500
2023-10-18,ALPHA,NVDA,1100
2023-10-18,ALPHA,SAP.DE,8400
2023-10-18,DELTA,AAPL,-11000
2023-10-18,DELTA,GS,-900
2023-10-18,DELTA,JPM,100
2023-10-18,DELTA,SHEL.L,8000
2023-10-18,DELTA,XOM,-3900
2023-10-18,MACRO,NVDA,-100
2023-10-18,MACRO,PG,3300
2023-10-18,MACRO,SAP.DE,17100
2023-10-18,MACRO,XOM,5900
2023-10-19,ALPHA,AAPL,-6800
2023-10-19,ALPHA,KO,900
2023-10-19,ALPHA,MSFT,-4500
2023-10-19,ALPHA,NVDA,1100
2023-10-19,ALPHA,SAP.DE,8400
2023-10-19,DELTA,AAPL,-11000
2023-10-19,DELTA,GS,-900
2023-10-19,DELTA,JPM,100
2023-10-19,DELTA,SHEL.L,8000
2023-10-19,DELTA,XOM,-3900
2023-10-19,MACRO,NVDA,-100
2023-10-19,MACRO,PG,3300
2023-10-19,MACRO,SAP.DE,17100
2023-10-19,MACRO,XOM,5900
2023-10-20,ALPHA,AAPL,-6800
2023-10-20,ALPHA,KO,900
2023-10-20,ALPHA,MSFT,-4500
2023-10-20,ALPHA,NVDA,1100
2023-10-20,ALPHA,SAP.DE,8400
2023-10-20,DELTA,AAPL,-11000
2023-10-20,DELTA,GS,-900
2023-10-20,DELTA,JPM,100
2023-10-20,DELTA,SHEL.L,8000
2023-10-20,DELTA,XOM,-3900
2023-10-20,MACRO,NVDA,-100
2023-10-20,MACRO,PG,3300
2023-10-20,MACRO,SAP.DE,17100
2023-10-20,MACRO,XOM,5900
2023-10-23,ALPHA,AAPL,-6800
2023-10-23,ALPHA,KO,900
2023-10-23,ALPHA,MSFT,-4500
2023-10-23,ALPHA,NVDA,1100
2023-10-23,ALPHA,SAP.DE,8400
2023-10-23,DELTA,AAPL,-11000
2023-10-23,DELTA,GS,-900
2023-10-23,DELTA,JPM,100
2023-10-23,DELTA,SHEL.L,8000
2023-10-23,DELTA,XOM,-3900
2023-10-23,MACRO,NVDA,-100
2023-10-23,MACRO,PG,3300
2023-10-23,MACRO,SAP.DE,17100
2023-10-23,MACRO,XOM,5900
2023-10-24,ALPHA,AAPL,-6800
2023-10-24,ALPHA,KO,900
2023-10-24,ALPHA,MSFT,-4500
2023-10-24,ALPHA,NVDA,1100
2023-10-24,ALPHA,SAP.DE,8400
2023-10-24,DELTA,AAPL,-11000
2023-10-24,DELTA,GS,-900
2023-10-24,DELTA,JPM,100
2023-10-24,DELTA,SHEL.L,8000
2023-10-24,DELTA,XOM,-3900
2023-10-24,MACRO,NVDA,-100
2023-10-24,MACRO,PG,3300
2023-10-24,MACRO,SAP.DE,17100
2023-10-24,MACRO,XOM,5900
2023-10-25,ALPHA,AAPL,-6800
2023-10-25,ALPHA,KO,900
2023-10-25,ALPHA,MSFT,-4500
2023-10-25,ALPHA,NVDA,1100
2023-10-25,ALPHA,SAP.DE,8400
2023-10-25,DELTA,AAPL,-11000
2023-10-25,DELTA,GS,-900
2023-10-25,DELTA,JPM,100
2023-10-25,DELTA,SHEL.L,8000
2023-10-25,DELTA,XOM,-3900
2023-10-25,MACRO,NVDA,-100
2023-10-25,MACRO,PG,3300
2023-10-25,MACRO,SAP.DE,17100
2023-10-25,MACRO,XOM,5900
2023-10-26,ALPHA,AAPL,-6800
2023-10-26,ALPHA,KO,900
2023-10-26,ALPHA,MSFT,-4500
2023-10-26,ALPHA,NVDA,1100
2023-10-26,ALPHA,SAP.DE,8400
2023-10-26,DELTA,AAPL,-11000
2023-10-26,DELTA,GS,-900
2023-10-26,DELTA,JPM,100
2023-10-26,DELTA,SHEL.L,8000
2023-10-26,DELTA,XOM,-3900
2023-10-26,MACRO,NVDA,-100
2023-10-26,MACRO,PG,3300
2023-10-26,MACRO,SAP.DE,17100
2023-10-26,MACRO,XOM,5900
2023-10-27,ALPHA,AAPL,-6800
2023-10-27,ALPHA,KO,900
2023-10-27,ALPHA,MSFT,-4500
2023-10-27,ALPHA,NVDA,1100
2023-10-27,ALPHA,SAP.DE,8400
2023-10-27,DELTA,AAPL,-11000
2023-10-27,DELTA,GS,-900
2023-10-27,DELTA,JPM,100
2023-10-27,DELTA,SHEL.L,8000
2023-10-27,DELTA,XOM,-3900
2023-10-27,MACRO,NVDA,-100
2023-10-27,MACRO,PG,3300
2023-10-27,MACRO,SAP.DE,17100
2023-10-27,MACRO,XOM,5900
2023-10-30,ALPHA,AAPL,-6800
2023-10-30,ALPHA,KO,900
2023-10-30,ALPHA,MSFT,-4500
2023-10-30,ALPHA,NVDA,1100
2023-10-30,ALPHA,SAP.DE,8400
2023-10-30,DELTA,AAPL,-11000
2023-10-30,DELTA,GS,-900
2023-10-30,DELTA,JPM,100
2023-10-30,DELTA,SHEL.L,8000
2023-10-30,DELTA,XOM,-3900
2023-10-30,MACRO,NVDA,-100
2023-10-30,MACRO,PG,3300
2023-10-30,MACRO,SAP.DE,17100
2023-10-30,MACRO,XOM,5900
2023-10-31,ALPHA,AAPL,-6800
2023-10-31,ALPHA,KO,900
2023-10-31,ALPHA,MSFT,-4500
2023-10-31,ALPHA,NVDA,1100
2023-10-31,ALPHA,SAP.DE,8400
2023-10-31,DELTA,AAPL,-11000
2023-10-31,DELTA,GS,-900
2023-10-31,DELTA,JPM,100
2023-10-31,DELTA,SHEL.L,8000
2023-10-31,DELTA,XOM,-3900
2023-10-31,MACRO,NVDA,-100
2023-10-31,MACRO,PG,3300
2023-10-31,MACRO,SAP.DE,17100
2023-10-31,MACRO,XOM,5900
2023-11-01,ALPHA,AAPL,-6000
2023-11-01,ALPHA,KO,-100
2023-11-01,ALPHA,MSFT,-5000
2023-11-01,ALPHA,NVDA,2000
2023-11-01,ALPHA,SAP.DE,10600
2023-11-01,DELTA,AAPL,-13000
2023-11-01,DELTA,GS,1300
2023-11-01,DELTA,JPM,5300
2023-11-01,DELTA,SHEL.L,7600
2023-11-01,DELTA,XOM,-2900
2023-11-01,MACRO,NVDA,7300
2023-11-01,MACRO,PG,3600
2023-11-01,MACRO,SAP.DE,16400
2023-11-01,MACRO,XOM,2900
2023-11-02,ALPHA,AAPL,-6000
2023-11-02,ALPHA,KO,-100
2023-11-02,ALPHA,MSFT,-5000
2023-11-02,ALPHA,NVDA,2000
2023-11-02,ALPHA,SAP.DE,10600
2023-11-02,DELTA,AAPL,-13000
2023-11-02,DELTA,GS,1300
2023-11-02,DELTA,JPM,5300
2023-11-02,DELTA,SHEL.L,7600
2023-11-02,DELTA,XOM,-2900
2023-11-02,MACRO,NVDA,7300
2023-11-02,MACRO,PG,3600
2023-11-02,MACRO,SAP.DE,16400
2023-11-02,MACRO,XOM,2900
2023-11-03,ALPHA,AAPL,-6000
2023-11-03,ALPHA,KO,-100
2023-11-03,ALPHA,MSFT,-5000
2023-11-03,ALPHA,NVDA,2000
2023-11-03,ALPHA,SAP.DE,10600
2023-11-03,DELTA,AAPL,-13000
2023-11-03,DELTA,GS,1300
2023-11-03,DELTA,JPM,5300
2023-11-03,DELTA,SHEL.L,7600
2023-11-03,DELTA,XOM,-2900
2023-11-03,MACRO,NVDA,7300
2023-11-03,MACRO,PG,3600
2023-11-03,MACRO,SAP.DE,16400
2023-11-03,MACRO,XOM,2900
2023-11-06,ALPHA,AAPL,-6000
2023-11-06,ALPHA,KO,-100
2023-11-06,ALPHA,MSFT,-5000
2023-11-06,ALPHA,NVDA,2000
2023-11-06,ALPHA,SAP.DE,10600
2023-11-06,DELTA,AAPL,-13000
2023-11-06,DELTA,GS,1300
2023-11-06,DELTA,JPM,5300
2023-11-06,DELTA,SHEL.L,7600
2023-11-06,DELTA,XOM,-2900
2023-11-06,MACRO,NVDA,7300
2023-11-06,MACRO,PG,3600
2023-11-06,MACRO,SAP.DE,16400
2023-11-06,MACRO,XOM,2900
2023-11-07,ALPHA,AAPL,-6000
2023-11-07,ALPHA,KO,-100
2023-11-07,ALPHA,MSFT,-5000
2023-11-07,ALPHA,NVDA,2000
2023-11-07,ALPHA,SAP.DE,10600
2023-11-07,DELTA,AAPL,-13000
2023-11-07,DELTA,GS,1300
2023-11-07,DELTA,JPM,5300
2023-11-07,DELTA,SHEL.L,7600
2023-11-07,DELTA,XOM,-2900
2023-11-07,MACRO,NVDA,7300
2023-11-07,MACRO,PG,3600
2023-11-07,MACRO,SAP.DE,16400
2023-11-07,MACRO,XOM,2900
2023-11-08,ALPHA,AAPL,-6000
2023-11-08,ALPHA,KO,-100
2023-11-08,ALPHA,MSFT,-5000
2023-11-08,ALPHA,NVDA,2000
2023-11-08,ALPHA,SAP.DE,10600
2023-11-08,DELTA,AAPL,-13000
2023-11-08,DELTA,GS,1300
2023-11-08,DELTA,JPM,5300
2023-11-08,DELTA,SHEL.L,7600
2023-11-08,DELTA,XOM,-2900
2023-11-08,MACRO,NVDA,7300
2023-11-08,MACRO,PG,3600
2023-11-08,MACRO,SAP.DE,16400
2023-11-08,MACRO,XOM,2900
2023-11-09,ALPHA,AAPL,-6000
2023-11-09,ALPHA,KO,-100
2023-11-09,ALPHA,MSFT,-5000
2023-11-09,ALPHA,NVDA,2000
2023-11-09,ALPHA,SAP.DE,10600
2023-11-09,DELTA,AAPL,-13000
2023-11-09,DELTA,GS,1300
2023-11-09,DELTA,JPM,5300
2023-11-09,DELTA,SHEL.L,7600
2023-11-09,DELTA,XOM,-2900
2023-11-09,MACRO,NVDA,7300
2023-11-09,MACRO,PG,3600
2023-11-09,MACRO,SAP.DE,16400
2023-11-09,MACRO,XOM,2900
2023-11-10,ALPHA,AAPL,-6000
2023-11-10,ALPHA,KO,-100
2023-11-10,ALPHA,MSFT,-5000
2023-11-10,ALPHA,NVDA,2000
2023-11-10,ALPHA,SAP.DE,10600
2023-11-10,DELTA,AAPL,-13000
2023-11-10,DELTA,GS,1300
2023-11-10,DELTA,JPM,5300
2023-11-10,DELTA,SHEL.L,7600
2023-11-10,DELTA,XOM,-2900
2023-11-10,MACRO,NVDA,7300
2023-11-10,MACRO,PG,3600
2023-11-10,MACRO,SAP.DE,16400
2023-11-10,MACRO,XOM,2900
2023-11-13,ALPHA,AAPL,-6000
2023-11-13,ALPHA,KO,-100
2023-11-13,ALPHA,MSFT,-5000
2023-11-13,ALPHA,NVDA,2000
2023-11-13,ALPHA,SAP.DE,10600
2023-11-13,DELTA,AAPL,-13000
2023-11-13,DELTA,GS,1300
2023-11-13,DELTA,JPM,5300
2023-11-13,DELTA,SHEL.L,7600
2023-11-13,DELTA,XOM,-2900
2023-11-13,MACRO,NVDA,7300
2023-11-13,MACRO,PG,3600
2023-11-13,MACRO,SAP.DE,16400
2023-11-13,MACRO,XOM,2900
2023-11-14,ALPHA,AAPL,-6000
2023-11-14,ALPHA,KO,-100
2023-11-14,ALPHA,MSFT,-5000
2023-11-14,ALPHA,NVDA,2000
2023-11-14,ALPHA,SAP.DE,10600
2023-11-14,DELTA,AAPL,-13000
2023-11-14,DELTA,GS,1300
2023-11-14,DELTA,JPM,5300
2023-11-14,DELTA,SHEL.L,7600
2023-11-14,DELTA,XOM,-2900
2023-11-14,MACRO,NVDA,7300
2023-11-14,MACRO,PG,3600
2023-11-14,MACRO,SAP.DE,16400
2023-11-14,MACRO,XOM,2900
2023-11-15,ALPHA,AAPL,-6000
2023-11-15,ALPHA,KO,-100
2023-11-15,ALPHA,MSFT,-5000
2023-11-15,ALPHA,NVDA,2000
2023-11-15,ALPHA,SAP.DE,10600
2023-11-15,DELTA,AAPL,-13000
2023-11-15,DELTA,GS,1300
2023-11-15,DELTA,JPM,5300
2023-11-15,DELTA,SHEL.L,7600
2023-11-15,DELTA,XOM,-2900
2023-11-15,MACRO,NVDA,7300
2023-11-15,MACRO,PG,3600
2023-11-15,MACRO,SAP.DE,16400
2023-11-15,MACRO,XOM,2900
2023-11-16,ALPHA,AAPL,-6000
2023-11-16,ALPHA,KO,-100
2023-11-16,ALPHA,MSFT,-5000
2023-11-16,ALPHA,NVDA,2000
2023-11-16,ALPHA,SAP.DE,10600
2023-11-16,DELTA,AAPL,-13000
2023-11-16,DELTA,GS,1300
2023-11-16,DELTA,JPM,5300
2023-11-16,DELTA,SHEL.L,7600
2023-11-16,DELTA,XOM,-2900
2023-11-16,MACRO,NVDA,7300
2023-11-16,MACRO,PG,3600
2023-11-16,MACRO,SAP.DE,16400
2023-11-16,MACRO,XOM,2900
2023-11-17,ALPHA,AAPL,-6000
2023-11-17,ALPHA,KO,-100
2023-11-17,ALPHA,MSFT,-5000
2023-11-17,ALPHA,NVDA,2000
2023-11-17,ALPHA,SAP.DE,10600
2023-11-17,DELTA,AAPL,-13000
2023-11-17,DELTA,GS,1300
2023-11-17,DELTA,JPM,5300
2023-11-17,DELTA,SHEL.L,7600
2023-11-17,DELTA,XOM,-2900
2023-11-17,MACRO,NVDA,7300
2023-11-17,MACRO,PG,3600
2023-11-17,MACRO,SAP.DE,16400
2023-11-17,MACRO,XOM,2900
2023-11-20,ALPHA,AAPL,-6000
2023-11-20,ALPHA,KO,-100
2023-11-20,ALPHA,MSFT,-5000
2023-11-20,ALPHA,NVDA,2000
2023-11-20,ALPHA,SAP.DE,10600
2023-11-20,DELTA,AAPL,-13000
2023-11-20,DELTA,GS,1300
2023-11-20,DELTA,JPM,5300
2023-11-20,DELTA,SHEL.L,7600
2023-11-20,DELTA,XOM,-2900
2023-11-20,MACRO,NVDA,7300
